filename,category,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24
/content/all-images/circle/c9ni-2.PNG,circle,0.00069916143931796,3.494278906257648e-08,2.098433713653645e-14,8.717109250296426e-16,3.696881362153714e-30,4.348306738754603e-20,4.827024724942562e-31,0.31831,0.001995,0.001084,0.002679,0.004136,0.002708,0.001847,0.004476,0.001187,0.006558,0.004296,0.00518,0.002683,0.006286,0.001566,0.001843,0.009362,0.006105,0.007123,0.007224,0.003637,0.008106,0.001873,0.002955,0.005764
/content/all-images/circle/c8n-2.PNG,circle,0.0007001977919358397,5.414703028055894e-08,1.0142631500158254e-15,1.7613894086591412e-14,7.270081570913773e-29,4.029581003015627e-18,1.6038481551631787e-29,0.31831,0.000567,0.002336,0.000865,0.00122,0.003671,0.003744,0.001329,0.002294,0.002064,0.005654,0.005955,0.004899,0.001633,0.002714,0.002697,0.003218,0.007755,0.008207,0.004406,0.00565,0.001775,0.002603,0.002971,0.009552
/content/all-images/circle/c3n-2.PNG,circle,0.0006559363292146634,8.449248388219216e-11,1.2533957547794398e-15,1.1563793647107757e-16,2.4774349219542524e-32,4.965517396714108e-22,3.6392166782098835e-32,0.31831,0.000388,0.005056,0.000687,0.000749,0.00116,0.008001,0.001147,0.002815,0.001061,0.001714,0.00256,0.010266,0.00161,0.003724,0.001611,0.001304,0.002238,0.003369,0.001611,0.011517,0.002076,0.004328,0.002083,0.004639
/content/all-images/circle/c5-2.PNG,circle,0.0006736206388533091,1.3046646716599875e-08,9.390765349743937e-15,1.5595910806171034e-14,9.604354768771912e-29,7.430366362670566e-19,1.6247726169584763e-28,0.31831,0.001608,0.001065,0.001431,0.00325,0.001868,0.001745,0.002369,0.005965,0.004945,0.002869,0.001863,0.00237,0.0033,0.008147,0.005931,0.006669,0.003962,0.00305,0.008504,0.002892,0.004275,0.010121,0.007674,0.005567
/content/all-images/circle/c3ci-2.PNG,circle,0.0006716922037268385,1.2714333816303837e-08,1.069577398913099e-14,4.42920375494984e-15,5.0247899374784695e-30,1.5343702674979651e-19,3.0068632410102495e-29,0.31831,0.001177,0.00094,0.001434,0.002393,0.00126,0.001383,0.002096,0.004756,0.003677,0.001991,0.002261,0.001556,0.002279,0.006842,0.011963,0.005051,0.002834,0.003308,0.005313,0.001364,0.001728,0.009076,0.013811,0.006895
/content/all-images/circle/c13n-2.PNG,circle,0.0006619893510753357,5.917237667311983e-10,4.382064270689844e-15,2.8877820421681607e-15,1.0071183945425826e-29,3.7372910083295236e-20,2.0249176394635006e-30,0.31831,0.000868,0.005096,0.000677,0.001828,0.003778,0.008273,0.001128,0.002528,0.002965,0.005768,0.004864,0.011063,0.001579,0.002678,0.001591,0.004355,0.007847,0.006588,0.003848,0.013211,0.002025,0.002253,0.002046,0.007594
/content/all-images/circle/c2i-2.PNG,circle,0.0006800092365585851,1.686887235326762e-08,2.9201339189209867e-15,6.7790058132031836e-15,1.98821994576368e-29,8.342185472201989e-19,2.268046685027646e-29,0.31831,0.002296,0.001711,0.0015,0.004623,0.001542,0.002938,0.002346,0.00495,0.006991,0.00212,0.002582,0.00431,0.002943,0.00657,0.002329,0.009367,0.002487,0.002766,0.01015,0.005906,0.003159,0.007793,0.003385,0.003583
/content/all-images/circle/c7n-2.PNG,circle,0.0006965304044137983,3.8279973173563024e-08,1.2306568239328386e-15,9.825132920107369e-15,1.5897673971233372e-29,2.0006815121307535e-19,3.024041575751374e-29,0.31831,0.000762,0.000248,0.003349,0.001553,0.00213,0.000225,0.005308,0.004934,0.002397,0.003231,0.005216,7.7e-05,0.006822,0.006983,0.007654,0.003306,0.004361,0.007137,0.005764,0.000758,0.007646,0.009073,0.008713,0.003211
/content/all-images/circle/c8c-2.PNG,circle,0.0006923497488404893,2.118234557816291e-09,2.664593745644194e-15,9.010302696713296e-15,4.1671757177785746e-29,4.010406827651834e-19,1.4581909735748338e-29,0.31831,0.000591,0.000957,0.002963,0.001242,0.002931,0.001463,0.004671,0.001372,0.00203,0.00447,0.004704,0.00176,0.005951,0.001734,0.006559,0.003039,0.006044,0.006401,0.00479,0.001745,0.00658,0.001883,0.007606,0.009811
/content/all-images/circle/c1ni-2.PNG,circle,0.0006742851439497247,3.3598370573274373e-09,3.216738929519153e-16,1.3019781626024189e-14,2.3050493713549345e-29,3.219411486385114e-19,1.336500478675894e-29,0.31831,0.00104,0.002435,0.001915,0.002195,0.003869,0.004022,0.003271,0.00048,0.003566,0.006104,0.005057,0.005556,0.004735,0.000657,0.001314,0.00522,0.008638,0.007016,0.005829,0.007015,0.006338,0.000828,0.002261,0.003073
/content/all-images/circle/c2n-2.PNG,circle,0.0006902177851645854,4.761490034627882e-08,3.488952149029781e-15,2.706179170709256e-15,2.7594635144121757e-30,5.872122162583358e-19,7.844168392163843e-30,0.31831,0.002252,0.001058,0.002631,0.004572,0.001256,0.001976,0.004263,0.003385,0.007007,0.001672,0.0016,0.003235,0.005703,0.004435,0.004035,0.009565,0.00187,0.002252,0.006905,0.004998,0.00686,0.005117,0.005443,0.004717
/content/all-images/circle/c16i-2.PNG,circle,0.0006558497394400715,2.628749249542977e-10,1.824235188934809e-15,4.68305411718659e-16,4.313985586058765e-31,9.233455179405994e-22,3.537807678690005e-32,0.31831,0.001362,0.002334,0.000867,0.002854,0.004695,0.003729,0.001458,0.001637,0.004593,0.007232,0.007764,0.004844,0.002067,0.001598,0.003303,0.006675,0.009941,0.010544,0.000822,0.005491,0.002699,0.000984,0.004399,0.00368
/content/all-images/circle/c10ni-2.PNG,circle,0.0007032304317619324,1.9821416833936865e-08,3.68360872047451e-15,7.010380666709223e-15,3.537451454174769e-29,8.735202314277621e-19,4.213179811142146e-30,0.31831,0.00157,0.00105,0.00101,0.003178,0.001864,0.001671,0.001708,0.002335,0.004841,0.002756,0.001724,0.002159,0.002477,0.002961,0.004049,0.006536,0.003648,0.002711,0.003806,0.002438,0.003411,0.00326,0.005486,0.003639
/content/all-images/circle/c14ni-1.PNG,circle,0.0006995123917564551,5.4952940598104406e-08,1.7745252117309994e-14,4.449276488767571e-15,3.9452169006998586e-29,1.0098178821864408e-18,2.5485953621272795e-30,0.31831,0.001603,0.000255,0.003609,0.00317,0.00159,0.000259,0.005731,0.004409,0.00467,0.002459,0.004061,1.3e-05,0.007393,0.006159,0.005932,0.00608,0.003395,0.005486,0.004511,0.000583,0.008348,0.007862,0.006606,0.0045
/content/all-images/circle/c15n-2.PNG,circle,0.0006612631139340038,9.78119652272652e-10,2.0683429039925046e-15,3.653425840646089e-15,9.953379925681046e-30,9.528113735772066e-20,1.3383815308063797e-30,0.31831,0.000276,0.000955,0.002755,0.00061,0.004704,0.001455,0.004334,0.001029,0.001101,0.007132,0.006231,0.001733,0.005496,0.001169,0.007797,0.001867,0.009597,0.008482,0.00383,0.001675,0.006027,0.001002,0.00919,0.011031
/content/all-images/circle/c2ni-2.PNG,circle,0.0007752237175966787,1.280221201652676e-07,2.8312652459215e-14,1.5385551732485507e-15,5.3570370582062695e-30,4.3739419967863045e-19,8.626509375007767e-30,0.31831,0.001377,0.001652,0.001347,0.002835,0.000808,0.002386,0.002202,0.00415,0.004438,0.001047,0.001941,0.002541,0.00299,0.005499,0.002595,0.006219,0.001107,0.002698,0.002777,0.001842,0.003675,0.006453,0.003371,0.002824
/content/all-images/circle/c3-1.PNG,circle,0.0007401512845234779,1.161713040574833e-07,1.079742870521879e-15,1.7441723873950867e-15,1.7175983029335678e-30,3.164141054205313e-19,1.6670286731575553e-30,0.31831,0.003207,0.003415,0.000271,0.001948,0.004303,0.002652,0.002431,0.00595,0.004047,0.004125,0.008366,0.001219,0.007663,0.004376,0.008013,0.004118,0.013636,0.004929,0.003302,0.00355,0.003922,0.003279,0.010316,0.004658
/content/all-images/circle/c13ni-2.PNG,circle,0.0006827062617607606,1.0196679338525878e-08,1.349463590970462e-14,1.924877737030894e-15,5.700145773026525e-30,1.917814162638512e-19,7.984463885215853e-30,0.31831,0.000594,0.001644,0.003446,0.001304,0.004532,0.002592,0.005498,0.002141,0.002244,0.00688,0.005524,0.003301,0.007155,0.002634,0.009397,0.003508,0.009269,0.007561,0.001937,0.003642,0.00821,0.002721,0.011262,0.013013
/content/all-images/circle/c2c-1.PNG,circle,0.0006865881517899239,3.72400046975011e-08,3.3373073397061345e-16,1.1332846345545089e-14,1.8721577172345593e-29,2.1407346979981706e-18,1.162983193784219e-29,0.31831,0.000316,0.001645,0.003446,0.00075,0.004527,0.002599,0.005488,0.00215,0.001413,0.006867,0.00553,0.003321,0.00712,0.002685,0.009385,0.002399,0.009242,0.007554,0.00196,0.003691,0.008128,0.002851,0.011229,0.013015
/content/all-images/circle/c6i-0.PNG,circle,0.0006533479463110243,0.0,0.0,0.0,0.0,0.0,0.0,0.31831,0.0,0.007098,0.0,0.0,0.0,0.011405,0.0,0.004893,0.0,0.0,0.0,0.015034,0.0,0.006634,0.0,0.0,0.0,0.0,0.0,0.01765,0.0,0.008061,0.0,0.005139
/content/all-images/circle/c1c-2.PNG,circle,0.0006604865856094168,4.455532919135658e-10,9.756344542459089e-15,6.630620265433306e-15,2.3946695824941358e-29,3.530295833082031e-20,4.765172376255354e-29,0.31831,0.000491,0.00243,0.00205,0.000907,0.005704,0.003996,0.003566,0.000939,0.001191,0.008957,0.003955,0.005472,0.005296,0.001242,0.001865,0.001329,0.012634,0.005534,0.007886,0.006804,0.007305,0.001524,0.002779,0.004645
/content/all-images/circle/c1ni-1.PNG,circle,0.0006719735420003017,6.312607777055667e-09,4.016413660157372e-15,2.507010386226982e-15,3.7175992322896186e-30,4.8516811839687346e-20,7.033159861935408e-30,0.31831,0.001087,0.002429,0.001115,0.002235,0.002732,0.003989,0.002024,0.003216,0.003487,0.004489,0.001792,0.005447,0.003183,0.004407,0.003233,0.004844,0.006663,0.002217,0.011279,0.006741,0.004682,0.005522,0.004606,0.003676
/content/all-images/circle/c7ci-1.PNG,circle,0.0006974985044152595,4.560886611877703e-08,5.127278831951934e-15,1.2275702423231693e-14,9.462200916322737e-29,2.2829851028238217e-18,2.3052714669793815e-29,0.31831,0.001689,0.001051,0.000897,0.003432,0.002994,0.001674,0.001574,0.005084,0.005265,0.004646,0.002213,0.00217,0.002404,0.007017,0.002897,0.007181,0.006499,0.0032,0.006624,0.002465,0.003492,0.008859,0.003844,0.005332
/content/all-images/circle/c5-0.PNG,circle,0.0006597442925046473,4.618595313958247e-09,5.205038922377274e-16,6.250031560777298e-16,3.526196702884149e-31,3.6817645446463283e-20,5.232053898603072e-32,0.31831,0.004657,0.004315,0.004894,0.000435,0.006568,0.001868,0.006416,0.008228,0.006429,0.0067,0.004006,0.004337,0.009893,0.004729,0.013759,0.005905,0.005822,0.012295,0.007757,0.000691,0.004435,0.012788,0.012844,0.010832
/content/all-images/circle/c9n-1.PNG,circle,0.0006711098806241194,9.897399319838629e-10,2.310178831239821e-16,1.9319975721060647e-14,1.3476196187451308e-29,5.80239959492089e-19,3.852732859519863e-29,0.31831,0.001626,0.000433,0.003503,0.003224,0.000905,0.000886,0.005575,0.005296,0.004769,0.001493,0.003517,0.001584,0.00722,0.007425,0.007178,0.006242,0.002235,0.004743,0.005945,0.002621,0.008205,0.009532,0.008254,0.002556
/content/all-images/circle/c8-2.PNG,circle,0.0006661460559920575,5.797584155494251e-12,1.0804761715627635e-16,6.4865753842877444e-15,2.0815104186527156e-31,1.0206804572104315e-20,5.426396490010628e-30,0.31831,0.001144,0.000259,0.003058,0.002398,0.004671,0.000269,0.004888,0.002046,0.003868,0.007112,0.00752,1.4e-05,0.006381,0.002464,0.006528,0.005656,0.009621,0.010271,0.005308,0.000654,0.007366,0.002489,0.007664,0.010837
/content/all-images/circle/c12-2.PNG,circle,0.0006828644765823373,1.9268133441823377e-08,1.1018659520696705e-14,1.2978108381936605e-14,1.4822283307135385e-28,1.0129817405384564e-18,4.599886840727033e-29,0.31831,0.001949,0.001732,0.001753,0.003952,0.001809,0.003045,0.002787,0.004014,0.006041,0.002504,0.003224,0.004611,0.003606,0.005316,0.000811,0.008205,0.002981,0.004082,0.004921,0.006558,0.004103,0.006263,0.001372,0.004171
/content/all-images/circle/c5n-2.PNG,circle,0.0007277702323429588,3.023894139278391e-08,1.5044906747491993e-14,2.8946428992864657e-14,4.962413000433084e-28,4.809693489150906e-18,3.4444896938103384e-28,0.31831,0.00081,0.000439,0.002675,0.001662,0.002838,0.000911,0.004199,0.003806,0.002591,0.004352,0.005698,0.001649,0.005298,0.005414,0.006894,0.003618,0.005961,0.007864,0.007299,0.002747,0.005741,0.007076,0.007972,0.005209
/content/all-images/circle/c11c-2.PNG,circle,0.0007340716652750065,9.883865226520166e-08,3.9029504681526305e-15,4.426201459507572e-14,3.72899148990594e-28,1.1761573586596347e-17,4.465311088084836e-28,0.31831,0.001786,0.001034,0.001932,0.003616,0.002321,0.001856,0.003082,0.00489,0.005516,0.003315,0.001256,0.002892,0.004007,0.006513,0.003022,0.007464,0.004128,0.001046,0.009119,0.004253,0.004584,0.007751,0.004206,0.001409
/content/all-images/circle/c12c-2.PNG,circle,0.0006588777447348683,1.1282063524146987e-09,9.520029133434064e-15,9.762650740815948e-16,2.241861758560379e-30,1.069184530729545e-20,1.9575942810652714e-30,0.31831,0.000906,0.004407,0.002186,0.001925,0.004267,0.007152,0.003518,0.004929,0.003166,0.00647,0.00526,0.009566,0.004649,0.006102,0.002949,0.004723,0.008707,0.007186,0.00186,0.011439,0.005477,0.006416,0.00335,0.008764
/content/all-images/circle/c12n-2.PNG,circle,0.000693610654597321,2.4201796593480925e-08,1.8365584386082883e-15,1.4674076798386474e-14,3.3900304115693226e-29,1.7179348898960863e-18,6.821898638635789e-29,0.31831,0.000506,0.001742,0.002435,0.001118,0.004791,0.002844,0.004148,0.001618,0.001927,0.007531,0.003978,0.003855,0.005984,0.002267,0.000719,0.002986,0.010622,0.005567,0.006166,0.004729,0.007972,0.002917,0.000944,0.00363
/content/all-images/circle/c8ci-2.PNG,circle,0.0007009021268928185,1.781365602473463e-10,1.8844291311275645e-15,2.9543463318211495e-14,1.6363588793837727e-28,3.906136353201777e-19,1.476997371888928e-28,0.31831,0.036466,0.034462,0.030802,0.02705,0.006993,0.000408,0.001769,0.018643,0.012732,0.026112,0.028981,0.040016,0.027819,0.035871,0.02272,0.030327,0.033071,0.024766,0.003204,0.039654,0.019783,0.018876,0.005081,0.011717
/content/all-images/circle/ci1-2.PNG,circle,0.0006571883190930718,2.186082479812185e-10,1.5593000942095068e-16,8.142197292921879e-16,2.425975943109768e-31,1.594081941261993e-21,1.5910962514783696e-31,0.31831,0.001075,0.000245,0.003347,0.002175,0.00213,0.000211,0.005303,0.004928,0.003322,0.003218,0.005202,0.000116,0.006807,0.006947,0.007644,0.004529,0.004313,0.007074,0.005786,0.000843,0.007612,0.008977,0.008696,0.003238
/content/all-images/circle/c2ci-2.PNG,circle,0.0007123918577631418,3.7166448887782154e-08,5.4019497110936525e-15,4.2160704646211044e-15,3.285714086286822e-30,6.780294371097804e-19,1.9850325351638916e-29,0.31831,0.001759,0.001093,0.002831,0.003516,0.002724,0.001891,0.004621,0.001017,0.005268,0.004287,0.00521,0.002789,0.006263,0.001396,0.004243,0.007008,0.00606,0.007152,0.006057,0.003823,0.007717,0.001744,0.005168,0.002051
/content/all-images/circle/c12ni-2.PNG,circle,0.0006741777789900426,4.728357630000483e-09,5.992466248927748e-16,6.2766633591310286e-15,4.6084033580694675e-30,2.5010442358809153e-19,1.1266919578387591e-29,0.31831,0.001188,0.002354,0.00218,0.002529,0.003132,0.003835,0.00356,0.000764,0.004161,0.004897,0.006104,0.005163,0.004823,0.00078,0.002465,0.006196,0.00684,0.008388,0.002239,0.006244,0.005914,0.000609,0.003023,0.005981
/content/all-images/circle/c14ni-2.PNG,circle,0.000661073986459792,7.637082882011989e-09,5.999027399728187e-18,1.0856483969450499e-15,8.751901139152203e-32,2.228121457780509e-20,4.0817460579541905e-33,0.31831,0.001361,0.0011,0.001462,0.002748,0.001829,0.001923,0.002322,0.00153,0.00418,0.002832,0.008092,0.002878,0.003021,0.002153,0.007298,0.005657,0.003935,0.011157,0.00334,0.004004,0.003565,0.002792,0.008759,0.00151
/content/all-images/circle/c11i-2.PNG,circle,0.0006656959035162779,2.5851514700258664e-09,4.692729325738253e-16,5.551693739460195e-15,5.981916607354234e-30,2.8146741045517836e-19,6.671894053944655e-30,0.31831,0.001887,0.000293,0.001028,0.003852,0.000903,0.000177,0.001658,0.004873,0.005957,0.001482,0.000771,0.000429,0.002192,0.006534,0.001793,0.008224,0.002199,0.000629,0.005815,0.001758,0.002572,0.007828,0.002451,0.000914
/content/all-images/circle/c5c-2.PNG,circle,0.000695225166990014,3.0789007205808364e-08,8.999191533786357e-15,2.8374897647168537e-15,1.4141629446015993e-29,3.9088216735200966e-19,2.3677856303458863e-30,0.31831,0.001604,0.000408,0.002982,0.003264,0.002602,0.000762,0.004809,0.001188,0.005035,0.004029,0.003827,0.001244,0.006385,0.001618,0.005361,0.006966,0.005566,0.005288,0.007448,0.00191,0.007613,0.001983,0.006852,0.001071
/content/all-images/circle/c5c-1.PNG,circle,0.0006661913369591865,2.530420319698859e-09,1.7350160993610699e-15,6.1043784489488005e-15,1.9583558104571462e-29,2.016955520469357e-20,3.338947045320688e-30,0.31831,0.001023,0.002356,0.002179,0.002185,0.003129,0.003844,0.003549,0.000771,0.00362,0.004889,0.006105,0.005192,0.004787,0.000812,0.002464,0.005438,0.006823,0.00839,0.002248,0.006312,0.005831,0.000649,0.003038,0.00599
/content/all-images/circle/c3ni-2.PNG,circle,0.0006594203962227145,1.779128230294424e-09,3.244073836744004e-15,8.916882292926576e-15,2.5808431874451725e-29,2.5638761266891726e-19,4.0421966968587376e-29,0.31831,0.001798,0.001761,0.001511,0.003622,0.00194,0.002936,0.002543,0.002674,0.005483,0.002848,0.002601,0.004099,0.003645,0.003485,0.004793,0.007348,0.003707,0.004065,0.012607,0.005224,0.004919,0.004069,0.006087,0.002828
/content/all-images/circle/c11n-2.PNG,circle,0.0007037922226938551,2.702122290113229e-09,3.8333422432942615e-15,3.280343212460159e-14,1.9656184905573978e-28,1.1708803652738464e-18,3.1092631052490882e-28,0.31831,0.003046,0.001117,0.002864,0.00514,0.006645,0.000208,0.003435,0.005565,0.005837,0.008964,0.006914,0.002436,0.003291,0.005316,0.005541,0.005556,0.011214,0.00751,0.005627,0.006354,0.004392,0.004033,0.004992,0.005961
/content/all-images/circle/c8i-2.PNG,circle,0.0006641125323819471,4.066555406604751e-09,6.736294389195001e-15,4.0702251869997355e-15,1.2357079856773922e-29,2.4706261443074695e-19,1.7364710175471543e-29,0.31831,0.000957,0.002338,0.000863,0.001994,0.004694,0.003753,0.001429,0.001659,0.003203,0.007238,0.007779,0.004917,0.001987,0.001747,0.003324,0.004679,0.009959,0.010594,0.000787,0.005666,0.002536,0.001278,0.004465,0.003686
/content/all-images/circle/c5ci-1.PNG,circle,0.0006580356946046252,3.803810137208705e-09,9.52104480767753e-17,7.318089830376152e-16,1.906273011487672e-31,1.922230531590876e-20,3.1236972765484016e-32,0.31831,0.002054,0.000434,0.00058,0.004149,0.001826,0.000886,0.000704,0.002412,0.006318,0.00287,0.004683,0.001577,0.000452,0.003534,0.006883,0.008578,0.004061,0.006639,0.009526,0.002587,0.000799,0.004798,0.007475,0.007757
/content/all-images/circle/c1i-2.PNG,circle,0.0006639977862830963,1.5484735895398264e-09,4.535021877090503e-16,2.89698026155081e-15,2.4546245721022266e-30,7.608813678108977e-20,2.23623961293049e-30,0.31831,0.000955,0.001654,0.002134,0.001993,0.000775,0.002394,0.003532,0.005072,0.003182,0.00105,0.001031,0.002562,0.004886,0.006825,0.003066,0.004559,0.001202,0.001576,0.005544,0.001884,0.006169,0.008225,0.004,0.000354
/content/all-images/circle/c4i-2.PNG,circle,0.0006544769526255283,1.4807133603289846e-09,0.0,0.0,0.0,0.0,0.0,0.31831,0.0,0.007098,0.0,0.0,0.0,0.011405,0.0,0.004893,0.0,0.0,0.0,0.015034,0.0,0.006634,0.0,0.0,0.0,0.0,0.0,0.01765,0.0,0.008061,0.0,0.005139
/content/all-images/circle/c10ci-2.PNG,circle,0.00068478035716349,4.901663702926289e-09,1.7655049065860864e-15,4.770760160709882e-15,1.3811684656875435e-29,4.408424470734897e-20,9.70355733149121e-31,0.31831,0.001105,0.001043,0.000889,0.002251,0.002987,0.001635,0.00151,0.005087,0.003462,0.004625,0.002272,0.002059,0.002216,0.00706,0.002924,0.00472,0.006444,0.003427,0.00658,0.002223,0.003115,0.008987,0.003817,0.005326
/content/all-images/circle/c1ci-2.PNG,circle,0.000703738268332231,3.092049645407196e-11,9.83026226951575e-15,1.458246140020926e-14,1.4898381381339225e-28,2.101948983531569e-20,9.103195361957168e-29,0.31831,0.001536,0.000979,0.001185,0.003221,0.003917,0.001575,0.002059,0.001976,0.005194,0.006089,0.007243,0.002066,0.003053,0.002921,0.002028,0.007564,0.008454,0.009897,0.002482,0.002383,0.004201,0.004077,0.00214,0.004143
/content/all-images/circle/c4i-1.PNG,circle,0.0006645918337479188,3.5702391648075632e-09,4.4561957248661525e-15,1.496500507243915e-14,1.19755453661664e-28,4.595186186706248e-19,2.4357235247079555e-29,0.31831,0.002212,0.001666,0.00218,0.004499,5.7e-05,0.002455,0.003559,0.003276,0.006917,0.000327,0.001583,0.00274,0.004827,0.004255,0.001533,0.009483,0.000866,0.001861,0.002743,0.002279,0.005936,0.004827,0.002114,0.000446
/content/all-images/circle/c4-2.PNG,circle,0.0006760491005919795,2.9345828458201336e-08,3.0149547417481486e-16,1.0512982479496884e-16,1.7231518196355515e-32,1.614150395202211e-20,7.306824776525977e-33,0.31831,0.000294,0.004373,4e-06,0.000592,0.002059,0.00686,5e-06,0.001926,0.000909,0.003048,0.0018,0.008665,2.3e-05,0.002441,2.5e-05,0.001267,0.003993,0.002343,0.0003,0.009455,5.9e-05,0.002605,7e-05,0.003871
/content/all-images/circle/c14n-2.PNG,circle,0.0006613707089170878,9.390970386563334e-10,1.4440874963327956e-16,4.4978075413577236e-17,2.2551604087373115e-33,4.7932465776824415e-22,2.8380053101494684e-33,0.31831,0.004682,0.008956,0.003395,0.005996,0.004191,0.013715,0.006791,0.008823,0.002231,0.002929,0.006324,0.029044,0.006393,0.0058,0.002002,0.003853,0.006808,0.003237,0.005282,0.023995,0.002171,0.004574,0.005739,0.011192
/content/all-images/circle/c6ci-2.PNG,circle,0.0006716095846508816,1.7333720604994803e-08,3.945959968281051e-16,6.961989102451419e-16,1.9299376118414076e-31,8.273722715532837e-20,3.0968845735816567e-31,0.31831,0.000956,0.001096,0.0011,0.001955,0.000867,0.001901,0.001659,0.002341,0.003023,0.001315,0.002666,0.002808,0.001971,0.003624,0.005721,0.004159,0.001834,0.004205,0.010188,0.003837,0.002051,0.00525,0.006379,0.005133
/content/all-images/circle/c6n-2.PNG,circle,0.0006617793940709046,1.1869299545336107e-11,7.024830981050928e-15,2.2650224983269e-15,4.9479051790874905e-30,7.670054595870326e-21,7.559690415905243e-30,0.31831,0.000207,0.000366,0.003078,0.000489,0.00334,0.000549,0.005237,0.000729,0.000941,0.00536,0.005121,0.000638,0.007544,0.001048,0.001242,0.001633,0.007734,0.007089,0.006234,0.000587,0.010033,0.001392,0.001049,0.003363
/content/all-images/circle/c15i-1.PNG,circle,0.0006729115356195269,2.498402258791433e-08,1.0206722745412272e-16,9.115112866136199e-17,5.4006032213694925e-33,1.1132797133478881e-20,6.937739876400037e-33,0.31831,0.000794,0.002319,0.002551,0.001614,0.000176,0.003665,0.003948,0.005467,0.002484,0.00033,0.00225,0.004718,0.00485,0.00782,0.010962,0.003419,0.000559,0.003187,0.007433,0.00537,0.004994,0.010302,0.012462,0.010309
/content/all-images/circle/c3c-2.PNG,circle,0.0006764769213537505,1.4815500905410683e-08,4.411307768554827e-15,1.296619127097159e-15,1.9835507387206892e-30,9.58079666266195e-20,2.383642542947899e-30,0.31831,0.001585,0.000939,0.003817,0.003134,0.001655,0.001376,0.006066,0.00328,0.004616,0.002527,0.004514,0.001529,0.007836,0.004557,0.005193,0.006011,0.003451,0.006065,0.006021,0.001284,0.008871,0.005763,0.005751,0.004749
/content/all-images/circle/c9i-1.PNG,circle,0.0006606171655660682,2.7751478398792128e-09,4.922308387682515e-16,1.4684352643881385e-15,8.075728696053128e-32,3.4930683924061795e-20,1.2458222612227738e-30,0.31831,0.001489,0.000713,0.001231,0.002713,0.000661,0.000394,0.001653,0.000502,0.003679,0.001382,0.001554,0.000679,0.001764,0.001162,0.0077,0.004687,0.002363,0.004198,0.011032,0.002202,0.00182,0.003111,0.008793,0.003643
/content/all-images/circle/c3n-1.PNG,circle,0.0007344776832166059,1.075374425946915e-07,1.4269047676295776e-16,1.2380497629315157e-14,1.1888439908439998e-29,3.860362947678657e-18,1.1377189933069186e-29,0.31831,0.000669,0.001125,0.003326,0.001371,0.001925,0.002051,0.005293,0.003328,0.002131,0.003,0.006396,0.003235,0.00685,0.004742,0.008224,0.002968,0.0042,0.008842,0.006626,0.004768,0.007777,0.00621,0.009818,0.003606
/content/all-images/circle/c4ni-2.PNG,circle,0.0007011566982629667,3.3424453816906226e-08,1.3417888787238164e-14,4.2840266118267996e-14,8.765009197686096e-28,7.828412742454652e-18,5.354600760018569e-28,0.31831,0.0014,0.000405,0.002983,0.002839,0.002606,0.000747,0.004815,0.001195,0.004356,0.004049,0.00383,0.0012,0.006405,0.001657,0.005366,0.00599,0.005621,0.00531,0.007432,0.001809,0.007654,0.002085,0.006846,0.001099
/content/all-images/circle/c3-2.PNG,circle,0.0006553830194197123,2.2210596178760113e-09,1.3391934896166627e-17,1.788879939198787e-17,1.848750131438851e-34,7.378609439514044e-22,2.0611750001682e-34,0.31831,0.00045,0.009981,1e-06,0.000909,0.001313,0.016357,4e-06,0.006105,0.001385,0.001985,0.001985,0.022254,1.4e-05,0.007377,7e-06,0.001888,0.002671,0.002671,0.002627,0.027366,3.1e-05,0.007407,2.3e-05,0.009484
/content/all-images/circle/c6c-2.PNG,circle,0.0006691997300734099,1.154809631951947e-08,1.4799687924074688e-16,7.899622498206494e-17,6.379592743543709e-33,7.080907394093701e-21,5.6796628334013204e-33,0.31831,0.000699,0.005791,0.001268,0.001481,0.003003,0.009425,0.002082,0.003645,0.002427,0.004589,0.004391,0.012662,0.002848,0.004164,0.001146,0.003611,0.006249,0.005983,0.002024,0.015242,0.003542,0.003805,0.001429,0.009441
/content/all-images/circle/c12ci-2.PNG,circle,0.0006713428245660688,7.248619150758131e-09,6.712762618110731e-15,2.236883871185076e-14,2.60466990559546e-28,3.335371163843184e-19,8.53820705570621e-29,0.31831,0.000986,0.002344,0.000343,0.002072,0.004713,0.003781,0.000545,0.000763,0.003364,0.00728,0.007205,0.004999,0.000748,0.001352,0.003492,0.004964,0.010036,0.009878,0.003666,0.005858,0.00103,0.002443,0.004778,0.003165
/content/all-images/circle/c6ni-2.PNG,circle,0.0006774039272872038,1.7404417479498782e-08,7.387679277560497e-15,9.421661406523021e-17,6.544765149028553e-32,6.425363872744653e-21,4.353402168112822e-32,0.31831,0.001768,0.001809,0.003479,0.003525,0.001623,0.003181,0.005554,0.004099,0.005263,0.002562,0.004314,0.004798,0.007231,0.005798,0.006062,0.00697,0.003637,0.00595,0.006764,0.006752,0.008292,0.007533,0.006764,0.002561
